,0,1,2,3,4,5,6,7
2020-11-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-04,0.8406370868500954,0.0,0.0,0.0,0.15936291314990458,0.0,0.0,0.0
2020-11-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,0.7028806827400603,0.0,0.0,0.0,0.2971193172599397,0.0,0.0,0.0
2020-11-07,0.0,0.30998996311382243,0.0,0.588918446889856,0.10109158999632159,0.0,0.0,0.0
2020-11-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,0.7411789724198364,0.2588210275801637,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.5642516417330329,0.4357483582669672,0.0
2020-11-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,0.9746179054262384,0.0,0.025382094573761633,0.0,0.0,0.0,0.0,0.0
2020-11-14,0.8552289175458356,0.0,0.0,0.1447710824541644,0.0,0.0,0.0,0.0
2020-11-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,0.9467282582821862,0.0,0.05327174171781377,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,0.20639084567926094,0.7936091543207391,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,0.4959948212989202,0.21371836354784013,0.0,0.0,0.0,0.0,0.0,0.2902868151532397
2020-11-24,0.8367785865623593,0.0968155804618118,0.0,0.0,0.0,0.06640583297582894,0.0,0.0
2020-11-25,0.6935809014451325,0.0,0.0,0.30641909855486754,0.0,0.0,0.0,0.0
2020-11-26,0.6573768168589688,0.34262318314103135,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.9287029179928916,0.0,0.0,0.0,0.0,0.0,0.0712970820071084,0.0
2020-11-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,0.3237742958587029,0.0,0.6762257041412971,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,0.9486037138554566,0.0,0.0,0.0,0.0,0.0,0.05139628614454348,0.0
2020-12-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.8402490672379042,0.0,0.0,0.0,0.0020595446867547147,0.0,0.0,0.15769138807534122
2020-12-09,0.7027778158523971,0.0,0.14285476626500654,0.03966687737910695,0.0,0.0,0.11470054050348955,0.0
2020-12-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.7424586367469221,0.22866188413043148,0.0,0.028879479122646323,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.27677731702219793,0.7232226829778021,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.7705309382463568,0.02638747362917854,0.0,0.0,0.2030815881244647,0.0,0.0,0.0
2020-12-17,0.8366377815244612,0.0,0.0,0.1633622184755388,0.0,0.0,0.0,0.0
2020-12-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-12-24,0.8009944867668163,0.0,0.0,0.0,0.1990055132331838,0.0,0.0,0.0
2020-12-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,0.7804011605589259,0.0,0.0,0.0,0.2195988394410741,0.0,0.0,0.0
2020-12-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.6588968076801953,0.0,0.3411031923198047,0.0,0.0,0.0
2021-01-01,0.9965202807028508,0.0,0.0,0.0,0.0034797192971492063,0.0,0.0,0.0
2021-01-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03,0.8882345198519578,0.0,0.0,0.0,0.0,0.11176548014804233,0.0,0.0
2021-01-04,0.7573981811517885,0.0,0.0,0.0,0.17384790473820008,0.0,0.0,0.0687539141100114
2021-01-05,0.6491660947524855,0.0,0.0,0.0,0.0,0.0,0.35083390524751457,0.0
2021-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09,0.7798974499402401,0.0,0.0,0.0,0.0,0.0,0.22010255005975984,0.0
2021-01-10,0.0,0.6396585146560273,0.11397855795182804,0.24636292739214466,0.0,0.0,0.0,0.0
2021-01-11,0.9589361571608741,0.0,0.0,0.04106384283912594,0.0,0.0,0.0,0.0
2021-01-12,0.9716182270299629,0.02838177297003708,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13,0.0,0.0,0.0,0.6159321627019932,0.0,0.0,0.0,0.3840678372980067
2021-01-14,0.8205187296191695,0.0,0.0,0.0,0.0,0.0,0.03574808970433384,0.14373318067649668
2021-01-15,0.9938936274670414,0.0,0.0,0.0,0.0,0.0,0.006106372532958745,0.0
2021-01-16,0.7297481226266127,0.0,0.0,0.15781385949241306,0.11243801788097434,0.0,0.0,0.0
2021-01-17,0.0,0.06096170812798455,0.0,0.0,0.5430389505606994,0.3959993413113161,0.0,0.0
2021-01-18,0.6211020154168883,0.0,0.0,0.37889798458311175,0.0,0.0,0.0,0.0
2021-01-19,0.547966973883876,0.004987784195597093,0.0,0.4470452419205269,0.0,0.0,0.0,0.0
2021-01-20,0.7815623030123932,0.0,0.0,0.0,0.21843769698760682,0.0,0.0,0.0
2021-01-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,0.0,0.9477030183881094,0.0,0.05229698161189064,0.0,0.0,0.0,0.0
2021-01-24,0.27008386136558493,0.4470977892435282,0.0,0.0,0.2828183493908869,0.0,0.0,0.0
2021-01-25,0.8497925787931991,0.0,0.0,0.0,0.1502074212068009,0.0,0.0,0.0
2021-01-26,0.6002147519788316,0.0,0.0,0.0,0.27030896067453064,0.12947628734663774,0.0,0.0
2021-01-27,0.0,0.7490561026328596,0.0,0.12307655755150373,0.0,0.0,0.12786733981563664,0.0
2021-01-28,0.004657936069379901,0.0,0.0,0.0,0.9953420639306202,0.0,0.0,0.0
2021-01-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30,0.0,0.5264344195186008,0.0,0.42558462483508375,0.04798095564631539,0.0,0.0,0.0
2021-01-31,0.0,0.0,0.0,0.8050448563494678,0.11903714607821375,0.0,0.07591799757231849,0.0
2021-02-01,0.2427513278689751,0.0,0.0,0.44504105450718173,0.22837140138953585,0.0,0.08383621623430737,0.0
2021-02-02,0.02382014499891845,0.0,0.0,0.9761798550010816,0.0,0.0,0.0,0.0
2021-02-03,0.3417866009959486,0.0,0.0,0.6582133990040514,0.0,0.0,0.0,0.0
2021-02-04,0.7331880741991995,0.0,0.0,0.24511232299624475,0.0,0.0,0.021699602804555726,0.0
2021-02-05,0.004926278948735026,0.388770588094371,0.0,0.25332762855500257,0.3363431187366321,0.0,0.01663238566525925,0.0
2021-02-06,0.2907683778809703,0.0,0.0,0.0,0.15311029757086614,0.0,0.28896725317021515,0.26715407137794844
2021-02-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-02-08,0.0,0.4263572236653693,0.0,0.5302605802218525,0.004227173695167581,0.0,0.03915502241761064,0.0
2021-02-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-02-10,0.6648592765823299,0.0,0.0,0.0,0.0,0.0,0.0,0.33514072341767015
2021-02-11,0.5900360910087891,0.0,0.0,0.1739105785170986,0.0,0.0,0.23605333047411242,0.0
2021-02-12,0.8562714335883688,0.0,0.0,0.01513233263106112,0.0,0.0,0.0,0.12859623378056995
2021-02-13,0.0,0.0,0.0,0.0,0.6764725042535542,0.0,0.13121319608799661,0.19231429965844923
2021-02-14,0.14589925848485227,0.0,0.0,0.6402164320165755,0.12278897301965847,0.0,0.0910953364789137,0.0
2021-02-15,0.181335197149089,0.0,0.0,0.18135173192269718,0.024042578046070583,0.0,0.134560967478788,0.4787095254033552
2021-02-16,0.5875021272546772,0.0,0.0,0.24810609142172202,0.0,0.0,0.16439178132360074,0.0
2021-02-17,0.4184999037694302,0.0,0.0,0.35633591783269297,0.0,0.0,0.2251641783978767,0.0
2021-02-18,0.0,0.0,0.5963282489932121,0.23874465608846737,0.16492709491832055,0.0,0.0,0.0
2021-02-19,0.4995247336749024,0.0,0.0,0.33615697480833723,0.0,0.0,0.16431829151676033,0.0
2021-02-20,0.0,0.0,0.0,0.5062214814455793,0.22267005628784328,0.0,0.0,0.2711084622665774
2021-02-21,0.0986860563748545,0.0,0.0,0.9013139436251455,0.0,0.0,0.0,0.0
2021-02-22,0.4696962079261525,0.0,0.0,0.13691853568316179,0.23727506535453768,0.0,0.1561101910361481,0.0
2021-02-23,0.36606170409820654,0.48010282669553317,0.0,0.1538354692062604,0.0,0.0,0.0,0.0
2021-02-24,0.5715403594214697,0.0,0.0,0.2015982021811617,0.0,0.0,0.22686143839736864,0.0
2021-02-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,0.0,0.0,0.7281383720580377,0.05224157352306648,0.0,0.0,0.2196200544188959,0.0
2021-02-27,0.0,0.0,0.0,0.635481667975725,0.16136191689032775,0.0,0.20315641513394722,0.0
2021-02-28,0.0,0.0,0.0,0.7471096262055038,0.0,0.0,0.25289037379449614,0.0
2021-03-01,0.0,0.0,0.0,0.2406177364083052,0.0,0.0,0.2563244300632468,0.503057833528448
2021-03-02,0.0,0.0,0.0,0.6939008850600018,0.05873312892357363,0.0,0.1804668331125428,0.06689915290388171
2021-03-03,0.0,0.0,0.0,0.6898242430665877,0.08064545596038847,0.0,0.22953030097302382,0.0
2021-03-04,0.23247695980539282,0.0,0.0,0.7099914929379881,0.0575315472566191,0.0,0.0,0.0
2021-03-05,0.5555860876496472,0.0,0.0,0.26298751352274574,0.0,0.0,0.18142639882760714,0.0
2021-03-06,0.09967319685763054,0.0,0.0,0.4271314184865947,0.0,0.0,0.47319538465577476,0.0
2021-03-07,0.2755099357027291,0.0,0.0,0.7244900642972709,0.0,0.0,0.0,0.0
2021-03-08,0.2954392906156274,0.0,0.0,0.17162821767514455,0.2226150129216657,0.0,0.31031747878756244,0.0
2021-03-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-03-10,0.0,0.5485780733557966,0.0,0.06789020483158623,0.06852041394029772,0.0,0.25648466936512704,0.058526638507192474
2021-03-11,0.8926128693529377,0.09913347259084862,0.0,0.0,0.008253658056213722,0.0,0.0,0.0
2021-03-12,0.697029961777968,0.0,0.0,0.25657843860857144,0.008703469374849702,0.0,0.037688130238610715,0.0
2021-03-13,0.5624068950830279,0.0,0.0,0.1018862941226523,0.0,0.14381345852903749,0.11211586593005593,0.07977748633522645
2021-03-14,0.6056970163551393,0.0,0.0,0.2959528328291748,0.015855105441661358,0.0,0.0824950453740246,0.0
2021-03-15,0.0,0.0,0.0,0.0,0.8130000230109135,0.0,0.18699997698908655,0.0
2021-03-16,0.2981202296187144,0.0,0.0,0.07411482197708281,0.0,0.0,0.6277649484042027,0.0
2021-03-17,0.0,0.0,0.2407419624481593,0.09648436225612392,0.0,0.0,0.6627736752957168,0.0
2021-03-18,0.0,0.0,0.0,0.2567569179363871,0.4208244030816274,0.0,0.32241867898198545,0.0
2021-03-19,0.4876775871779474,0.0,0.0,0.07748190558767894,0.03411296650120787,0.0,0.4007275407331658,0.0
2021-03-20,0.11749122707778907,0.0,0.0,0.15676316423676112,0.0,0.0,0.7257456086854498,0.0
2021-03-21,0.0,0.0,0.0,0.07330484315650068,0.1272790804756016,0.0,0.15605140168893689,0.6433646746789609
2021-03-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-03-23,0.5939538334568842,0.0,0.0,0.28010176182259006,0.0,0.0,0.12594440472052582,0.0
2021-03-24,0.12881556179601192,0.0,0.0,0.871184438203988,0.0,0.0,0.0,0.0
2021-03-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-26,0.0,0.0,0.0,0.00444476341216269,0.9955552365878373,0.0,0.0,0.0
2021-03-27,0.0,0.0,0.0,0.023591267211780516,0.0,0.0,0.5663407567962738,0.4100679759919458
2021-03-28,0.42880869386695103,0.0,0.0,0.22794507403179906,0.0,0.0,0.34324623210125,0.0
2021-03-29,0.14284861677988084,0.0,0.0,0.4725779015363349,0.0,0.0,0.0,0.3845734816837843
2021-03-30,0.0,0.46225411572999325,0.0,0.040094127430645186,0.06059487861389031,0.0,0.2592251737110303,0.177831704514441
2021-03-31,0.4999341916438837,0.0,0.0,0.0,0.06221986823006652,0.0,0.1560793262884101,0.2817666138376397
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.3487305126174092,0.45111149875899986,0.20015798862359085
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-03,0.0,0.0,0.0,0.0,0.21334920528229995,0.0,0.08280552473271204,0.7038452699849881
2021-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-06,0.0,0.0,0.0,0.0,0.6665112461077252,0.0,0.3334887538922749,0.0
2021-04-07,0.0,0.0,0.87498673347834,0.0,0.0,0.0,0.12501326652166,0.0
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-09,0.013748767282282739,0.0,0.0,0.0,0.19828374478246552,0.0,0.35198932913256203,0.4359781588026898
2021-04-10,0.21921210077312236,0.0,0.0,0.0,0.0,0.0,0.5719870239723926,0.20880087525448504
2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.15295373803449303,0.847046261965507
2021-04-12,0.0,0.0,0.0,0.26820163797308694,0.2640648405817907,0.0,0.4677335214451225,0.0
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.234681640628197,0.765318359371803
2021-04-14,0.0,0.0,0.5843254534094483,0.0,0.0,0.0,0.41567454659055164,0.0
2021-04-15,0.0,0.0,0.0,0.2670585862382415,0.0,0.0,0.2605678779256761,0.4723735358360824
2021-04-16,0.0,0.0,0.16633398744590855,0.025141792126079587,0.0,0.0,0.13000451499910232,0.6785197054289096
2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.2655681649347921,0.734431835065208
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.4262876819130534,0.06920123602855019,0.5045110820583965
2021-04-19,0.0,0.0,0.0,0.016412798212838683,0.0,0.0,0.3907644731058134,0.5928227286813479
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.1007441677450752,0.8992558322549248
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.011911982069925357,0.9880880179300747
2021-04-22,0.0,0.0,0.0,0.6629441263386524,0.0,0.0,0.3370558736613477,0.0
2021-04-23,0.0,0.0,0.0,0.7798006107993127,0.0,0.0,0.2201993892006873,0.0
2021-04-24,0.0,0.0,0.0,0.14071420009517804,0.0,0.0,0.21847812234951997,0.6408076775553021
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,0.6079621963755752,0.0,0.0,0.0,0.0,0.0,0.2039837218849834,0.18805408173944133
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.43370841154189754,0.5662915884581025
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.3917419080198909,0.608258091980109
2021-05-01,0.0,0.10601338238833227,0.0,0.0,0.0,0.0,0.28909312439405427,0.6048934932176135
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.731204236111924,0.268795763888076
2021-05-03,0.0,0.0,0.1600973738970662,0.0,0.0,0.0,0.6963254166240235,0.1435772094789103
2021-05-04,0.0,0.0,0.5040639754631352,0.0,0.0,0.0,0.4959360245368648,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.7976254270454325,0.20237457295456757,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.17095947918796245,0.04945465033377702,0.7795858704782606
2021-05-07,0.0,0.05487908999446922,0.0,0.0,0.0,0.0,0.1936267598500568,0.751494150155474
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.6168284241344779,0.3831715758655221,0.0
2021-05-09,0.0,0.5956204332676726,0.0,0.0,0.0,0.0,0.4043795667323275,0.0
2021-05-10,0.0,0.0,0.4919027118669821,0.10509936644167311,0.0,0.0,0.4029979216913448,0.0
2021-05-11,0.0,0.009090490977670031,0.0,0.0,0.0,0.8663189124457639,0.12459059657656615,0.0
2021-05-12,0.0,0.7132883206130709,0.0,0.0,0.0,0.0,0.2867116793869292,0.0
2021-05-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.3175224739649672,0.6824775260350328
2021-05-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.890095006039229,0.08969169661951892,0.02021329734125216
2021-05-17,0.0,0.5149211788540623,0.0,0.0,0.0,0.0,0.48507882114593764,0.0
2021-05-18,0.0,0.02601372610455624,0.018383251742976704,0.0,0.0,0.0,0.22529093451927532,0.7303120876331918
2021-05-19,0.0,0.6618674817527713,0.0,0.0,0.0,0.0,0.3381325182472287,0.0
2021-05-20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-23,0.0,0.7474589516494132,0.0,0.0,0.0,0.0,0.2525410483505867,0.0
2021-05-24,0.42970226811230333,0.0,0.0,0.0,0.0,0.5702977318876966,0.0,0.0
2021-05-25,0.0,0.20144892246870055,0.0,0.7985510775312995,0.0,0.0,0.0,0.0
2021-05-26,0.0,0.0,0.5538141391786071,0.0,0.0,0.0,0.44618586082139283,0.0
2021-05-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-05-28,0.0,0.2696097973630364,0.0,0.376964856820396,0.0,0.0,0.3534253458165676,0.0
2021-05-29,0.0,0.0,0.83200595232298,0.026908059471541314,0.0,0.0,0.14108598820547874,0.0
2021-05-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-06-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-06-02,0.0,0.0,0.0,0.12462824968153827,0.0,0.0,0.8753717503184617,0.0
2021-06-03,0.0,0.0,0.0,0.05293330936532763,0.0,0.14949419247811954,0.7975724981565528,0.0
2021-06-04,0.0,0.0,0.0,0.6439785995205034,0.2898196964763618,0.0662017040031348,0.0,0.0
2021-06-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-06-06,0.0,0.0,0.16927831951115616,0.0,0.0,0.0,0.8307216804888439,0.0
2021-06-07,0.0,0.0,0.0,0.3826241167198557,0.0,0.0,0.6173758832801444,0.0
2021-06-08,0.0,0.0,0.839417684722331,0.0,0.0,0.0,0.16058231527766895,0.0
2021-06-09,0.0,0.0,0.0,0.4640315562360429,0.0,0.0,0.535968443763957,0.0
2021-06-10,0.0,0.0,0.0,0.5853045752493745,0.0,0.0,0.41469542475062554,0.0
2021-06-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-06-12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-06-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-14,0.6012268063931365,0.0,0.0,0.0,0.0,0.0,0.3987731936068635,0.0
2021-06-15,0.0,0.5403217491258198,0.0,0.0,0.0,0.0,0.4596782508741803,0.0
2021-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-06-17,0.0,0.5127829414051938,0.0,0.0,0.0,0.0,0.48721705859480635,0.0
2021-06-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-06-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-06-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-06-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-06-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-06-28,0.0,0.5930061937125695,0.0,0.0,0.0,0.0,0.40699380628743065,0.0
2021-06-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-06-30,0.0,0.0,0.26711857329761707,0.0,0.0,0.0,0.5451524713434384,0.18772895535894446
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-07-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-07-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-07-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-07-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-07-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-07-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-07-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-07-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-07-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-07-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-07-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
